InvoiceId,InvoiceDate,CustomerId,AddressId,TaxBase,TotalVat,Total
5378,2020-03-04,3,3,5378000,1129380,6507380
5379,2024-07-09,1,3,5379000,1129590,6508590
5380,2023-01-18,3,2,5380000,1129800,6509800
5381,2024-06-15,2,3,5381000,1130010,6511010
5382,2024-05-20,2,2,5382000,1130220,6512220
5383,2021-01-17,1,2,5383000,1130430,6513430
5384,2020-12-20,2,1,5384000,1130640,6514640
5385,2020-02-03,2,2,5385000,1130850,6515850
5386,2021-01-18,3,1,5386000,1131060,6517060
5387,2023-09-27,2,1,5387000,1131270,6518270
5388,2023-02-11,2,3,5388000,1131480,6519480
5389,2022-08-11,1,1,5389000,1131690,6520690
5390,2020-07-16,2,2,5390000,1131900,6521900
5391,2022-05-19,3,2,5391000,1132110,6523110
5392,2021-02-17,1,3,5392000,1132320,6524320
5393,2020-07-06,2,1,5393000,1132530,6525530
5394,2020-06-23,1,3,5394000,1132740,6526740
5395,2024-01-30,1,1,5395000,1132950,6527950
5396,2021-06-01,3,2,5396000,1133160,6529160
5397,2021-09-29,2,3,5397000,1133370,6530370
5398,2024-06-23,1,1,5398000,1133580,6531580
5399,2021-01-19,1,3,5399000,1133790,6532790
5400,2021-09-19,2,3,5400000,1134000,6534000
5401,2022-07-07,3,1,5401000,1134210,6535210
5402,2024-08-08,1,1,5402000,1134420,6536420
5403,2020-03-14,3,1,5403000,1134630,6537630
5404,2020-09-11,3,2,5404000,1134840,6538840
5405,2024-01-02,2,3,5405000,1135050,6540050
5406,2021-05-23,1,1,5406000,1135260,6541260
5407,2022-02-07,2,2,5407000,1135470,6542470
5408,2022-01-23,1,2,5408000,1135680,6543680
5409,2023-04-30,1,1,5409000,1135890,6544890
5410,2020-06-14,1,3,5410000,1136100,6546100
5411,2021-08-04,1,3,5411000,1136310,6547310
5412,2020-06-23,3,2,5412000,1136520,6548520
5413,2022-04-03,2,3,5413000,1136730,6549730
5414,2024-08-10,3,2,5414000,1136940,6550940
5415,2024-08-28,1,2,5415000,1137150,6552150
5416,2022-01-25,1,1,5416000,1137360,6553360
5417,2020-09-05,3,2,5417000,1137570,6554570
5418,2022-10-05,3,1,5418000,1137780,6555780
5419,2020-12-27,1,2,5419000,1137990,6556990
5420,2024-10-08,2,1,5420000,1138200,6558200
5421,2024-01-09,3,1,5421000,1138410,6559410
5422,2024-07-15,3,3,5422000,1138620,6560620
5423,2023-09-05,3,1,5423000,1138830,6561830
5424,2024-12-08,3,2,5424000,1139040,6563040
5425,2024-11-04,1,1,5425000,1139250,6564250
5426,2021-06-24,3,3,5426000,1139460,6565460
5427,2023-08-18,3,2,5427000,1139670,6566670
5428,2023-08-15,1,1,5428000,1139880,6567880
5429,2021-10-05,1,1,5429000,1140090,6569090
5430,2022-01-08,1,3,5430000,1140300,6570300
5431,2020-01-21,3,3,5431000,1140510,6571510
5432,2024-05-02,2,2,5432000,1140720,6572720
5433,2023-08-02,2,2,5433000,1140930,6573930
5434,2022-08-26,1,3,5434000,1141140,6575140
5435,2020-02-10,2,3,5435000,1141350,6576350
5436,2024-10-21,3,1,5436000,1141560,6577560
5437,2023-08-20,3,3,5437000,1141770,6578770
5438,2022-03-20,1,2,5438000,1141980,6579980
5439,2020-10-24,1,2,5439000,1142190,6581190
5440,2020-06-03,3,3,5440000,1142400,6582400
5441,2021-02-11,3,1,5441000,1142610,6583610
5442,2023-12-17,3,3,5442000,1142820,6584820
5443,2022-12-06,3,1,5443000,1143030,6586030
5444,2021-07-08,3,2,5444000,1143240,6587240
5445,2021-05-19,2,1,5445000,1143450,6588450
5446,2024-12-11,2,1,5446000,1143660,6589660
5447,2022-10-21,2,1,5447000,1143870,6590870
5448,2021-08-29,3,2,5448000,1144080,6592080
5449,2024-04-06,1,1,5449000,1144290,6593290
5450,2021-09-13,3,2,5450000,1144500,6594500
5451,2023-03-15,2,1,5451000,1144710,6595710
5452,2020-05-25,3,2,5452000,1144920,6596920
5453,2023-11-20,1,1,5453000,1145130,6598130
5454,2022-06-06,3,2,5454000,1145340,6599340
5455,2021-09-21,3,2,5455000,1145550,6600550
5456,2022-06-09,3,3,5456000,1145760,6601760
5457,2023-04-03,3,2,5457000,1145970,6602970
5458,2020-04-25,2,2,5458000,1146180,6604180
5459,2021-06-25,1,2,5459000,1146390,6605390
5460,2023-08-22,3,2,5460000,1146600,6606600
5461,2023-06-18,1,1,5461000,1146810,6607810
5462,2020-02-12,2,2,5462000,1147020,6609020
5463,2023-03-14,2,3,5463000,1147230,6610230
5464,2020-05-07,2,3,5464000,1147440,6611440
5465,2024-02-29,2,1,5465000,1147650,6612650
5466,2020-11-28,2,3,5466000,1147860,6613860
5467,2024-11-03,2,1,5467000,1148070,6615070
5468,2022-01-01,3,3,5468000,1148280,6616280
5469,2021-05-04,2,1,5469000,1148490,6617490
5470,2024-01-27,1,3,5470000,1148700,6618700
5471,2022-12-27,2,3,5471000,1148910,6619910
5472,2024-08-19,1,2,5472000,1149120,6621120
5473,2022-01-18,3,3,5473000,1149330,6622330
5474,2024-04-24,2,1,5474000,1149540,6623540
5475,2023-12-01,3,1,5475000,1149750,6624750
5476,2021-09-24,2,2,5476000,1149960,6625960
5477,2023-03-17,1,1,5477000,1150170,6627170
5478,2022-12-06,1,1,5478000,1150380,6628380
5479,2023-01-23,1,1,5479000,1150590,6629590
5480,2020-02-09,2,2,5480000,1150800,6630800
5481,2021-01-18,3,3,5481000,1151010,6632010
5482,2022-12-16,1,3,5482000,1151220,6633220
5483,2022-10-28,3,3,5483000,1151430,6634430
5484,2021-03-28,2,1,5484000,1151640,6635640
5485,2020-05-07,3,2,5485000,1151850,6636850
5486,2024-04-05,1,1,5486000,1152060,6638060
5487,2021-03-01,3,3,5487000,1152270,6639270
5488,2020-12-27,2,3,5488000,1152480,6640480
5489,2024-10-05,3,1,5489000,1152690,6641690
5490,2024-01-11,2,3,5490000,1152900,6642900
5491,2020-09-05,3,3,5491000,1153110,6644110
5492,2020-08-12,3,2,5492000,1153320,6645320
5493,2021-07-23,2,1,5493000,1153530,6646530
5494,2020-01-13,1,1,5494000,1153740,6647740
5495,2023-06-25,1,2,5495000,1153950,6648950
5496,2021-08-11,1,1,5496000,1154160,6650160
5497,2022-09-23,3,3,5497000,1154370,6651370
5498,2022-05-29,3,1,5498000,1154580,6652580
5499,2021-02-18,2,3,5499000,1154790,6653790
5500,2023-07-02,2,3,5500000,1155000,6655000
5501,2021-09-09,2,1,5501000,1155210,6656210
5502,2020-05-23,3,1,5502000,1155420,6657420
5503,2024-10-16,1,1,5503000,1155630,6658630
5504,2022-05-09,3,2,5504000,1155840,6659840
5505,2020-12-20,2,1,5505000,1156050,6661050
5506,2021-02-11,1,1,5506000,1156260,6662260
5507,2024-07-19,1,2,5507000,1156470,6663470
5508,2020-02-21,2,2,5508000,1156680,6664680
5509,2021-09-25,1,3,5509000,1156890,6665890
5510,2020-02-03,3,2,5510000,1157100,6667100
5511,2023-05-08,3,2,5511000,1157310,6668310
5512,2020-01-01,3,1,5512000,1157520,6669520
5513,2021-03-24,3,1,5513000,1157730,6670730
5514,2024-02-27,2,2,5514000,1157940,6671940
5515,2024-03-02,3,2,5515000,1158150,6673150
5516,2020-01-02,3,2,5516000,1158360,6674360
5517,2022-06-10,2,1,5517000,1158570,6675570
5518,2023-01-14,2,1,5518000,1158780,6676780
5519,2020-09-08,3,2,5519000,1158990,6677990
5520,2021-09-08,2,3,5520000,1159200,6679200
5521,2024-12-08,1,2,5521000,1159410,6680410
5522,2020-01-07,1,1,5522000,1159620,6681620
5523,2022-07-16,1,2,5523000,1159830,6682830
5524,2023-02-10,2,2,5524000,1160040,6684040
5525,2022-05-13,3,3,5525000,1160250,6685250
5526,2021-05-10,2,1,5526000,1160460,6686460
5527,2024-02-16,1,1,5527000,1160670,6687670
5528,2023-05-12,3,2,5528000,1160880,6688880
5529,2024-08-06,1,2,5529000,1161090,6690090
5530,2020-07-07,1,1,5530000,1161300,6691300
5531,2024-01-08,2,1,5531000,1161510,6692510
5532,2022-04-14,3,2,5532000,1161720,6693720
5533,2024-09-19,2,3,5533000,1161930,6694930
5534,2022-12-31,1,3,5534000,1162140,6696140
5535,2024-06-29,1,2,5535000,1162350,6697350
5536,2020-08-02,2,1,5536000,1162560,6698560
5537,2024-12-23,1,3,5537000,1162770,6699770
5538,2023-09-30,2,1,5538000,1162980,6700980
5539,2020-09-20,3,3,5539000,1163190,6702190
5540,2020-08-04,3,3,5540000,1163400,6703400
5541,2023-02-15,1,1,5541000,1163610,6704610
5542,2022-10-24,2,2,5542000,1163820,6705820
5543,2020-05-10,3,1,5543000,1164030,6707030
5544,2020-11-14,2,3,5544000,1164240,6708240
5545,2022-12-17,1,1,5545000,1164450,6709450
5546,2021-01-16,3,2,5546000,1164660,6710660
5547,2024-05-18,2,1,5547000,1164870,6711870
5548,2021-05-24,3,1,5548000,1165080,6713080
5549,2023-06-23,2,3,5549000,1165290,6714290
5550,2021-03-15,3,3,5550000,1165500,6715500
5551,2021-06-04,3,3,5551000,1165710,6716710
5552,2023-08-12,3,1,5552000,1165920,6717920
5553,2021-06-25,1,1,5553000,1166130,6719130
5554,2020-10-20,2,3,5554000,1166340,6720340
5555,2020-08-07,3,3,5555000,1166550,6721550
5556,2023-04-22,3,3,5556000,1166760,6722760
5557,2020-07-03,3,2,5557000,1166970,6723970
5558,2024-07-27,2,2,5558000,1167180,6725180
5559,2022-04-07,1,3,5559000,1167390,6726390
5560,2023-11-13,1,1,5560000,1167600,6727600
5561,2023-07-16,1,2,5561000,1167810,6728810
5562,2024-03-31,2,1,5562000,1168020,6730020
5563,2020-02-10,1,3,5563000,1168230,6731230
5564,2023-12-25,3,2,5564000,1168440,6732440
5565,2021-01-25,2,1,5565000,1168650,6733650
5566,2021-06-23,2,1,5566000,1168860,6734860
5567,2024-04-28,1,1,5567000,1169070,6736070
5568,2021-11-22,2,1,5568000,1169280,6737280
5569,2022-04-14,3,3,5569000,1169490,6738490
5570,2024-02-15,2,2,5570000,1169700,6739700
5571,2021-09-23,2,1,5571000,1169910,6740910
5572,2024-11-16,2,1,5572000,1170120,6742120
5573,2022-05-25,2,3,5573000,1170330,6743330
5574,2021-09-19,1,1,5574000,1170540,6744540
5575,2024-05-01,1,3,5575000,1170750,6745750
5576,2023-05-30,2,2,5576000,1170960,6746960
5577,2021-12-20,3,3,5577000,1171170,6748170
5578,2022-07-02,1,3,5578000,1171380,6749380
5579,2021-07-03,1,2,5579000,1171590,6750590
5580,2024-10-06,1,3,5580000,1171800,6751800
5581,2024-12-24,3,1,5581000,1172010,6753010
5582,2021-04-02,3,1,5582000,1172220,6754220
5583,2022-09-18,1,2,5583000,1172430,6755430
5584,2023-01-13,2,3,5584000,1172640,6756640
5585,2021-07-06,3,3,5585000,1172850,6757850
5586,2024-12-09,2,1,5586000,1173060,6759060
5587,2020-10-07,2,3,5587000,1173270,6760270
5588,2021-08-13,2,3,5588000,1173480,6761480
5589,2021-06-25,3,3,5589000,1173690,6762690
5590,2022-12-30,3,3,5590000,1173900,6763900
5591,2023-05-12,2,3,5591000,1174110,6765110
5592,2022-10-04,3,2,5592000,1174320,6766320
5593,2023-12-01,3,2,5593000,1174530,6767530
5594,2023-04-15,1,3,5594000,1174740,6768740
5595,2020-02-03,1,1,5595000,1174950,6769950
5596,2020-11-24,1,2,5596000,1175160,6771160
5597,2021-12-27,2,3,5597000,1175370,6772370
5598,2021-09-09,2,2,5598000,1175580,6773580
5599,2020-03-09,1,3,5599000,1175790,6774790
5600,2023-09-19,1,3,5600000,1176000,6776000
5601,2021-04-20,3,3,5601000,1176210,6777210
5602,2021-04-18,2,3,5602000,1176420,6778420
5603,2024-09-24,2,3,5603000,1176630,6779630
5604,2024-10-07,1,1,5604000,1176840,6780840
5605,2024-07-02,2,2,5605000,1177050,6782050
5606,2024-06-04,3,2,5606000,1177260,6783260
5607,2023-07-21,2,1,5607000,1177470,6784470
5608,2021-09-02,1,1,5608000,1177680,6785680
5609,2024-09-27,3,3,5609000,1177890,6786890
5610,2021-09-17,3,3,5610000,1178100,6788100
5611,2022-06-23,1,3,5611000,1178310,6789310
5612,2022-04-13,2,1,5612000,1178520,6790520
5613,2023-04-15,2,3,5613000,1178730,6791730
5614,2024-06-23,1,1,5614000,1178940,6792940
5615,2022-01-17,3,3,5615000,1179150,6794150
5616,2020-10-19,2,2,5616000,1179360,6795360
5617,2020-09-17,3,3,5617000,1179570,6796570
5618,2022-07-02,2,3,5618000,1179780,6797780
5619,2023-09-16,3,3,5619000,1179990,6798990
5620,2024-06-12,3,1,5620000,1180200,6800200
5621,2021-04-12,2,2,5621000,1180410,6801410
5622,2024-05-03,1,1,5622000,1180620,6802620
5623,2023-01-20,1,2,5623000,1180830,6803830
5624,2020-05-11,2,3,5624000,1181040,6805040
5625,2022-12-24,1,3,5625000,1181250,6806250
5626,2024-10-03,3,1,5626000,1181460,6807460
5627,2024-08-24,3,2,5627000,1181670,6808670
5628,2024-04-14,3,2,5628000,1181880,6809880
5629,2020-04-05,1,2,5629000,1182090,6811090
5630,2023-12-26,2,1,5630000,1182300,6812300
5631,2021-09-16,2,2,5631000,1182510,6813510
5632,2021-01-13,2,2,5632000,1182720,6814720
5633,2021-11-07,2,2,5633000,1182930,6815930
5634,2021-01-29,1,1,5634000,1183140,6817140
5635,2024-04-26,1,1,5635000,1183350,6818350
5636,2023-06-01,1,2,5636000,1183560,6819560
5637,2024-06-04,3,1,5637000,1183770,6820770
5638,2024-01-03,2,3,5638000,1183980,6821980
5639,2020-05-12,2,2,5639000,1184190,6823190
5640,2024-03-08,1,3,5640000,1184400,6824400
5641,2023-03-06,2,3,5641000,1184610,6825610
5642,2020-01-21,3,3,5642000,1184820,6826820
5643,2021-08-14,2,3,5643000,1185030,6828030
5644,2022-06-26,2,2,5644000,1185240,6829240
5645,2020-04-23,1,3,5645000,1185450,6830450
5646,2021-07-03,2,3,5646000,1185660,6831660
5647,2022-12-10,1,2,5647000,1185870,6832870
5648,2020-09-17,1,1,5648000,1186080,6834080
5649,2024-03-05,2,2,5649000,1186290,6835290
5650,2020-10-12,3,2,5650000,1186500,6836500
5651,2024-04-05,1,2,5651000,1186710,6837710
5652,2022-09-18,2,3,5652000,1186920,6838920
5653,2024-03-19,1,2,5653000,1187130,6840130
5654,2022-01-07,3,1,5654000,1187340,6841340
5655,2022-03-04,3,3,5655000,1187550,6842550
5656,2022-05-22,2,2,5656000,1187760,6843760
5657,2024-05-06,2,1,5657000,1187970,6844970
5658,2020-01-02,2,1,5658000,1188180,6846180
5659,2023-10-29,3,3,5659000,1188390,6847390
5660,2022-10-29,1,2,5660000,1188600,6848600
5661,2022-05-13,2,3,5661000,1188810,6849810
5662,2023-01-17,1,3,5662000,1189020,6851020
5663,2024-07-24,1,2,5663000,1189230,6852230
5664,2023-10-28,3,3,5664000,1189440,6853440
5665,2020-01-31,2,2,5665000,1189650,6854650
5666,2021-11-15,1,1,5666000,1189860,6855860
5667,2020-12-30,1,3,5667000,1190070,6857070
5668,2024-05-20,2,1,5668000,1190280,6858280
5669,2023-02-03,3,1,5669000,1190490,6859490
5670,2024-10-05,3,2,5670000,1190700,6860700
5671,2020-05-06,3,3,5671000,1190910,6861910
5672,2020-04-12,2,1,5672000,1191120,6863120
5673,2020-08-02,1,1,5673000,1191330,6864330
5674,2022-03-08,1,3,5674000,1191540,6865540
5675,2021-03-15,2,2,5675000,1191750,6866750
5676,2023-10-13,3,2,5676000,1191960,6867960
5677,2023-02-06,1,1,5677000,1192170,6869170
5678,2020-10-25,1,3,5678000,1192380,6870380
5679,2024-04-20,3,2,5679000,1192590,6871590
5680,2024-05-20,3,2,5680000,1192800,6872800
5681,2024-07-21,1,2,5681000,1193010,6874010
5682,2021-03-05,3,1,5682000,1193220,6875220
5683,2023-03-10,1,2,5683000,1193430,6876430
5684,2021-01-01,2,3,5684000,1193640,6877640
5685,2023-09-02,1,3,5685000,1193850,6878850
5686,2022-02-05,1,2,5686000,1194060,6880060
5687,2020-02-09,1,2,5687000,1194270,6881270
5688,2022-09-02,1,3,5688000,1194480,6882480
5689,2022-05-14,1,3,5689000,1194690,6883690
5690,2020-03-05,2,1,5690000,1194900,6884900
5691,2020-12-20,3,1,5691000,1195110,6886110
5692,2022-03-12,2,1,5692000,1195320,6887320
5693,2021-11-15,1,1,5693000,1195530,6888530
5694,2024-10-03,2,1,5694000,1195740,6889740
5695,2023-03-18,1,3,5695000,1195950,6890950
5696,2021-08-12,3,2,5696000,1196160,6892160
5697,2024-04-21,3,3,5697000,1196370,6893370
5698,2022-07-30,1,1,5698000,1196580,6894580
5699,2023-07-28,3,3,5699000,1196790,6895790
5700,2022-02-17,3,2,5700000,1197000,6897000
5701,2024-02-17,1,1,5701000,1197210,6898210
5702,2023-02-07,2,2,5702000,1197420,6899420
5703,2023-12-10,1,3,5703000,1197630,6900630
5704,2020-01-28,1,1,5704000,1197840,6901840
5705,2020-01-30,2,2,5705000,1198050,6903050
5706,2023-03-20,1,3,5706000,1198260,6904260
5707,2020-05-14,2,3,5707000,1198470,6905470
5708,2021-08-13,3,1,5708000,1198680,6906680
5709,2024-07-30,3,3,5709000,1198890,6907890
5710,2024-05-10,3,3,5710000,1199100,6909100
5711,2021-10-09,3,1,5711000,1199310,6910310
5712,2022-07-26,3,2,5712000,1199520,6911520
5713,2022-05-01,2,2,5713000,1199730,6912730
5714,2023-11-03,3,3,5714000,1199940,6913940
5715,2023-03-21,1,1,5715000,1200150,6915150
5716,2022-01-21,2,1,5716000,1200360,6916360
5717,2024-03-18,2,3,5717000,1200570,6917570
5718,2024-06-27,2,2,5718000,1200780,6918780
5719,2020-01-05,1,3,5719000,1200990,6919990
5720,2020-12-18,2,2,5720000,1201200,6921200
5721,2022-04-19,3,1,5721000,1201410,6922410
5722,2024-01-03,1,1,5722000,1201620,6923620
5723,2023-06-04,2,1,5723000,1201830,6924830
5724,2024-02-14,2,2,5724000,1202040,6926040
5725,2024-05-29,3,1,5725000,1202250,6927250
5726,2023-06-15,3,3,5726000,1202460,6928460
5727,2022-08-03,3,1,5727000,1202670,6929670
5728,2024-01-04,3,1,5728000,1202880,6930880
5729,2021-08-23,2,3,5729000,1203090,6932090
5730,2020-03-15,2,1,5730000,1203300,6933300
5731,2023-09-30,1,2,5731000,1203510,6934510
5732,2022-01-13,2,2,5732000,1203720,6935720
5733,2021-09-04,2,1,5733000,1203930,6936930
5734,2024-05-20,3,3,5734000,1204140,6938140
5735,2023-10-15,3,2,5735000,1204350,6939350
5736,2021-01-07,1,3,5736000,1204560,6940560
5737,2021-05-16,1,2,5737000,1204770,6941770
5738,2021-11-26,1,1,5738000,1204980,6942980
5739,2024-07-03,2,2,5739000,1205190,6944190
5740,2022-03-31,2,2,5740000,1205400,6945400
5741,2024-12-26,3,2,5741000,1205610,6946610
5742,2021-11-18,1,2,5742000,1205820,6947820
5743,2022-10-08,1,1,5743000,1206030,6949030
5744,2024-04-23,2,1,5744000,1206240,6950240
5745,2022-02-08,3,2,5745000,1206450,6951450
5746,2021-02-27,3,3,5746000,1206660,6952660
5747,2020-01-07,2,3,5747000,1206870,6953870
5748,2022-04-23,1,2,5748000,1207080,6955080
5749,2021-09-14,2,1,5749000,1207290,6956290
5750,2020-08-30,1,2,5750000,1207500,6957500
5751,2023-08-04,2,1,5751000,1207710,6958710
5752,2022-07-06,3,3,5752000,1207920,6959920
5753,2022-10-11,1,2,5753000,1208130,6961130
5754,2020-03-28,1,3,5754000,1208340,6962340
5755,2020-07-01,1,1,5755000,1208550,6963550
5756,2020-02-01,1,3,5756000,1208760,6964760
5757,2021-03-20,1,2,5757000,1208970,6965970
5758,2024-06-10,1,3,5758000,1209180,6967180
5759,2021-05-25,2,2,5759000,1209390,6968390
5760,2024-11-18,1,3,5760000,1209600,6969600
5761,2021-05-09,1,2,5761000,1209810,6970810
5762,2024-07-31,1,1,5762000,1210020,6972020
5763,2022-10-16,1,3,5763000,1210230,6973230
5764,2023-10-15,2,1,5764000,1210440,6974440
5765,2021-06-10,2,1,5765000,1210650,6975650
5766,2023-10-06,2,1,5766000,1210860,6976860
5767,2021-12-05,1,2,5767000,1211070,6978070
5768,2024-06-18,1,3,5768000,1211280,6979280
5769,2021-11-10,2,3,5769000,1211490,6980490
5770,2021-08-06,2,3,5770000,1211700,6981700
5771,2022-06-09,1,2,5771000,1211910,6982910
5772,2022-02-25,1,2,5772000,1212120,6984120
5773,2023-11-18,1,3,5773000,1212330,6985330
5774,2024-10-16,3,2,5774000,1212540,6986540
5775,2021-08-31,3,1,5775000,1212750,6987750
5776,2023-10-11,3,2,5776000,1212960,6988960
5777,2020-10-07,3,3,5777000,1213170,6990170
5778,2021-09-24,1,3,5778000,1213380,6991380
5779,2021-02-03,3,1,5779000,1213590,6992590
5780,2022-06-20,1,2,5780000,1213800,6993800
5781,2022-01-18,2,1,5781000,1214010,6995010
5782,2024-07-25,2,3,5782000,1214220,6996220
5783,2024-03-22,2,2,5783000,1214430,6997430
5784,2021-10-10,1,2,5784000,1214640,6998640
5785,2024-09-27,2,2,5785000,1214850,6999850
5786,2023-04-06,3,2,5786000,1215060,7001060
5787,2021-06-30,2,3,5787000,1215270,7002270
5788,2022-09-05,3,2,5788000,1215480,7003480
5789,2021-11-13,1,2,5789000,1215690,7004690
5790,2022-02-02,1,1,5790000,1215900,7005900
5791,2022-04-07,1,1,5791000,1216110,7007110
5792,2022-08-03,2,3,5792000,1216320,7008320
5793,2022-08-27,1,2,5793000,1216530,7009530
5794,2022-10-16,1,3,5794000,1216740,7010740
5795,2023-02-08,2,1,5795000,1216950,7011950
5796,2020-10-31,1,1,5796000,1217160,7013160
5797,2021-12-04,3,1,5797000,1217370,7014370
5798,2020-03-08,2,2,5798000,1217580,7015580
5799,2022-05-17,2,3,5799000,1217790,7016790
5800,2022-07-03,3,2,5800000,1218000,7018000
5801,2023-04-24,2,3,5801000,1218210,7019210
5802,2021-09-09,3,1,5802000,1218420,7020420
5803,2024-07-20,3,3,5803000,1218630,7021630
5804,2021-04-13,1,2,5804000,1218840,7022840
5805,2020-02-15,3,3,5805000,1219050,7024050
5806,2021-01-30,1,3,5806000,1219260,7025260
5807,2022-01-03,1,1,5807000,1219470,7026470
5808,2023-06-20,2,3,5808000,1219680,7027680
5809,2021-03-26,1,2,5809000,1219890,7028890
5810,2023-04-16,3,3,5810000,1220100,7030100
5811,2024-02-08,2,3,5811000,1220310,7031310
5812,2021-11-16,1,3,5812000,1220520,7032520
5813,2023-06-18,3,1,5813000,1220730,7033730
5814,2021-05-30,2,3,5814000,1220940,7034940
5815,2024-10-29,1,3,5815000,1221150,7036150
5816,2023-03-03,1,2,5816000,1221360,7037360
5817,2021-11-20,3,1,5817000,1221570,7038570
5818,2023-07-13,1,2,5818000,1221780,7039780
5819,2020-02-24,3,2,5819000,1221990,7040990
5820,2020-05-17,1,1,5820000,1222200,7042200
5821,2021-10-22,3,3,5821000,1222410,7043410
5822,2023-01-05,2,1,5822000,1222620,7044620
5823,2024-01-02,2,2,5823000,1222830,7045830
5824,2021-03-23,2,1,5824000,1223040,7047040
5825,2020-06-16,2,1,5825000,1223250,7048250
5826,2020-09-22,1,1,5826000,1223460,7049460
5827,2024-01-10,1,2,5827000,1223670,7050670
5828,2023-01-07,2,1,5828000,1223880,7051880
5829,2020-12-06,2,3,5829000,1224090,7053090
5830,2023-11-02,1,2,5830000,1224300,7054300
5831,2023-01-25,1,2,5831000,1224510,7055510
5832,2022-04-07,3,1,5832000,1224720,7056720
5833,2022-11-14,1,2,5833000,1224930,7057930
5834,2022-05-10,1,1,5834000,1225140,7059140
5835,2020-10-23,1,1,5835000,1225350,7060350
5836,2020-12-12,2,3,5836000,1225560,7061560
5837,2024-09-12,3,2,5837000,1225770,7062770
5838,2022-05-16,3,2,5838000,1225980,7063980
5839,2024-12-02,1,2,5839000,1226190,7065190
5840,2024-09-18,2,1,5840000,1226400,7066400
5841,2021-01-18,1,2,5841000,1226610,7067610
5842,2022-03-16,2,2,5842000,1226820,7068820
5843,2021-02-08,2,3,5843000,1227030,7070030
5844,2022-06-24,2,2,5844000,1227240,7071240
5845,2023-07-01,2,3,5845000,1227450,7072450
5846,2022-05-06,3,3,5846000,1227660,7073660
5847,2021-01-28,2,3,5847000,1227870,7074870
5848,2024-06-28,2,2,5848000,1228080,7076080
5849,2022-05-27,1,2,5849000,1228290,7077290
5850,2022-10-04,2,3,5850000,1228500,7078500
5851,2022-06-30,2,2,5851000,1228710,7079710
5852,2023-06-11,3,2,5852000,1228920,7080920
5853,2021-05-14,3,1,5853000,1229130,7082130
5854,2024-09-15,2,2,5854000,1229340,7083340
5855,2020-10-24,1,1,5855000,1229550,7084550
5856,2022-08-10,2,1,5856000,1229760,7085760
5857,2023-06-13,2,1,5857000,1229970,7086970
5858,2024-12-19,3,3,5858000,1230180,7088180
5859,2023-05-27,1,1,5859000,1230390,7089390
5860,2021-11-11,1,3,5860000,1230600,7090600
5861,2021-02-24,2,2,5861000,1230810,7091810
5862,2024-11-05,3,2,5862000,1231020,7093020
5863,2021-07-28,3,1,5863000,1231230,7094230
5864,2023-05-29,2,2,5864000,1231440,7095440
5865,2024-12-17,2,3,5865000,1231650,7096650
5866,2020-05-28,2,1,5866000,1231860,7097860
5867,2020-01-02,2,3,5867000,1232070,7099070
5868,2023-12-20,2,2,5868000,1232280,7100280
5869,2020-12-25,1,1,5869000,1232490,7101490
5870,2020-08-29,2,3,5870000,1232700,7102700
5871,2023-06-14,1,3,5871000,1232910,7103910
5872,2022-10-02,2,2,5872000,1233120,7105120
5873,2022-05-27,3,2,5873000,1233330,7106330
5874,2024-06-10,3,1,5874000,1233540,7107540
5875,2020-03-28,2,3,5875000,1233750,7108750
5876,2020-05-01,2,3,5876000,1233960,7109960
5877,2021-07-01,2,1,5877000,1234170,7111170
5878,2024-07-06,1,3,5878000,1234380,7112380
5879,2023-05-16,3,2,5879000,1234590,7113590
5880,2021-06-10,1,3,5880000,1234800,7114800
5881,2024-05-19,2,1,5881000,1235010,7116010
5882,2021-02-01,3,3,5882000,1235220,7117220
5883,2022-08-10,3,3,5883000,1235430,7118430
5884,2020-08-06,2,2,5884000,1235640,7119640
5885,2023-12-11,3,3,5885000,1235850,7120850
5886,2020-08-07,3,1,5886000,1236060,7122060
5887,2022-03-15,1,1,5887000,1236270,7123270
5888,2024-04-22,3,3,5888000,1236480,7124480
5889,2021-10-10,3,1,5889000,1236690,7125690
5890,2021-09-02,1,2,5890000,1236900,7126900
5891,2022-12-15,2,2,5891000,1237110,7128110
5892,2021-02-11,3,1,5892000,1237320,7129320
5893,2024-09-15,2,3,5893000,1237530,7130530
5894,2023-01-16,3,3,5894000,1237740,7131740
5895,2021-03-30,3,1,5895000,1237950,7132950
5896,2020-09-23,1,1,5896000,1238160,7134160
5897,2022-02-04,3,2,5897000,1238370,7135370
5898,2022-12-13,1,1,5898000,1238580,7136580
5899,2022-11-29,1,2,5899000,1238790,7137790
5900,2024-11-17,1,2,5900000,1239000,7139000
5901,2023-11-26,3,1,5901000,1239210,7140210
5902,2020-05-06,1,3,5902000,1239420,7141420
5903,2024-07-28,2,3,5903000,1239630,7142630
5904,2023-02-06,1,2,5904000,1239840,7143840
5905,2022-12-22,3,2,5905000,1240050,7145050
5906,2020-04-28,2,3,5906000,1240260,7146260
5907,2024-06-09,3,1,5907000,1240470,7147470
5908,2023-04-29,1,3,5908000,1240680,7148680
5909,2020-02-13,3,2,5909000,1240890,7149890
5910,2022-11-04,2,3,5910000,1241100,7151100
5911,2021-10-17,2,3,5911000,1241310,7152310
5912,2020-12-22,2,3,5912000,1241520,7153520
5913,2024-07-04,3,3,5913000,1241730,7154730
